2.49900E+000	-6.10150E+001	-6.07343E+001	-6.07405E+001	-6.09776E+001	-6.08403E+001	-6.08778E+001	-6.07655E+001	-6.12582E+001	-6.14142E+001	-6.13643E+001	-6.08466E+001	-6.11896E+001	-6.06844E+001	-6.07468E+001	-6.10212E+001	-6.09776E+001	-6.08466E+001	-6.07904E+001
2.55000E+000	-6.09713E+001	-6.06906E+001	-6.08279E+001	-6.10275E+001	-6.08840E+001	-6.08778E+001	-6.07281E+001	-6.12333E+001	-6.13892E+001	-6.13705E+001	-6.08341E+001	-6.11834E+001	-6.06844E+001	-6.07592E+001	-6.10150E+001	-6.09526E+001	-6.07967E+001	-6.07717E+001
2.60100E+000	-6.09963E+001	-6.07093E+001	-6.08653E+001	-6.10150E+001	-6.08778E+001	-6.08902E+001	-6.07842E+001	-6.11772E+001	-6.13705E+001	-6.14641E+001	-6.08216E+001	-6.11584E+001	-6.07530E+001	-6.07967E+001	-6.10025E+001	-6.10025E+001	-6.07592E+001	-6.08653E+001
2.65200E+000	-6.10212E+001	-6.06719E+001	-6.07655E+001	-6.10025E+001	-6.08403E+001	-6.08590E+001	-6.07904E+001	-6.11772E+001	-6.13892E+001	-6.14579E+001	-6.07967E+001	-6.11148E+001	-6.07218E+001	-6.08590E+001	-6.10087E+001	-6.10337E+001	-6.07530E+001	-6.08902E+001
2.70300E+000	-6.09651E+001	-6.05971E+001	-6.07156E+001	-6.10399E+001	-6.08216E+001	-6.08154E+001	-6.07780E+001	-6.12271E+001	-6.12707E+001	-6.14454E+001	-6.08216E+001	-6.11397E+001	-6.06782E+001	-6.08902E+001	-6.09651E+001	-6.10586E+001	-6.07904E+001	-6.07655E+001
2.75400E+000	-6.09588E+001	-6.05846E+001	-6.08154E+001	-6.10212E+001	-6.08403E+001	-6.08216E+001	-6.07904E+001	-6.12333E+001	-6.12333E+001	-6.14579E+001	-6.08341E+001	-6.11584E+001	-6.06906E+001	-6.08778E+001	-6.09027E+001	-6.10524E+001	-6.08279E+001	-6.07842E+001
2.80500E+000	-6.10150E+001	-6.06470E+001	-6.07967E+001	-6.09776E+001	-6.08154E+001	-6.08403E+001	-6.08528E+001	-6.11834E+001	-6.13144E+001	-6.14953E+001	-6.07655E+001	-6.10961E+001	-6.07530E+001	-6.09089E+001	-6.09277E+001	-6.10649E+001	-6.07967E+001	-6.08528E+001
2.85600E+000	-6.10711E+001	-6.06470E+001	-6.07967E+001	-6.10337E+001	-6.08279E+001	-6.08154E+001	-6.08590E+001	-6.12146E+001	-6.13206E+001	-6.15078E+001	-6.07156E+001	-6.11335E+001	-6.08091E+001	-6.09339E+001	-6.09588E+001	-6.10586E+001	-6.07717E+001	-6.08403E+001
2.90700E+000	-6.10087E+001	-6.06158E+001	-6.07780E+001	-6.10275E+001	-6.08778E+001	-6.08840E+001	-6.09027E+001	-6.12520E+001	-6.13269E+001	-6.15015E+001	-6.06906E+001	-6.11522E+001	-6.07904E+001	-6.09214E+001	-6.08840E+001	-6.10150E+001	-6.08154E+001	-6.08029E+001
2.95800E+000	-6.09776E+001	-6.06532E+001	-6.08029E+001	-6.09588E+001	-6.08902E+001	-6.09401E+001	-6.09027E+001	-6.11772E+001	-6.13643E+001	-6.15701E+001	-6.07218E+001	-6.11023E+001	-6.08528E+001	-6.08902E+001	-6.09152E+001	-6.09651E+001	-6.07780E+001	-6.08403E+001
3.00900E+000	-6.10212E+001	-6.07093E+001	-6.07967E+001	-6.08965E+001	-6.08902E+001	-6.09152E+001	-6.08590E+001	-6.11772E+001	-6.13705E+001	-6.16076E+001	-6.06906E+001	-6.10649E+001	-6.08840E+001	-6.09277E+001	-6.09963E+001	-6.09089E+001	-6.07530E+001	-6.08653E+001
3.06000E+000	-6.10212E+001	-6.06345E+001	-6.07343E+001	-6.08653E+001	-6.08840E+001	-6.09152E+001	-6.08154E+001	-6.12458E+001	-6.13643E+001	-6.15015E+001	-6.06719E+001	-6.10524E+001	-6.08653E+001	-6.09401E+001	-6.10087E+001	-6.08840E+001	-6.07780E+001	-6.08466E+001
3.11100E+000	-6.09027E+001	-6.05971E+001	-6.07530E+001	-6.09027E+001	-6.08341E+001	-6.09401E+001	-6.07343E+001	-6.12645E+001	-6.13581E+001	-6.14579E+001	-6.07343E+001	-6.10649E+001	-6.08154E+001	-6.08965E+001	-6.09588E+001	-6.08902E+001	-6.07904E+001	-6.07468E+001
3.16200E+000	-6.09089E+001	-6.06407E+001	-6.07530E+001	-6.08466E+001	-6.07967E+001	-6.09526E+001	-6.07655E+001	-6.12271E+001	-6.13393E+001	-6.14828E+001	-6.06844E+001	-6.10649E+001	-6.08341E+001	-6.08528E+001	-6.09464E+001	-6.09401E+001	-6.07904E+001	-6.07530E+001
3.21300E+000	-6.09401E+001	-6.06719E+001	-6.07655E+001	-6.08840E+001	-6.07904E+001	-6.09214E+001	-6.08029E+001	-6.12520E+001	-6.13144E+001	-6.14953E+001	-6.07031E+001	-6.10711E+001	-6.08279E+001	-6.08403E+001	-6.09713E+001	-6.09089E+001	-6.07904E+001	-6.07780E+001
3.26400E+000	-6.09214E+001	-6.06470E+001	-6.07592E+001	-6.09152E+001	-6.08590E+001	-6.09089E+001	-6.07655E+001	-6.12645E+001	-6.12458E+001	-6.14641E+001	-6.07405E+001	-6.11335E+001	-6.07717E+001	-6.07904E+001	-6.10025E+001	-6.09027E+001	-6.08154E+001	-6.07281E+001
3.31500E+000	-6.09464E+001	-6.06407E+001	-6.07655E+001	-6.09214E+001	-6.08902E+001	-6.09089E+001	-6.07780E+001	-6.11959E+001	-6.13144E+001	-6.14703E+001	-6.07904E+001	-6.11772E+001	-6.07655E+001	-6.08029E+001	-6.09526E+001	-6.08902E+001	-6.08403E+001	-6.07281E+001
3.36600E+000	-6.09900E+001	-6.06969E+001	-6.07218E+001	-6.08965E+001	-6.08590E+001	-6.09152E+001	-6.08154E+001	-6.11148E+001	-6.13892E+001	-6.14828E+001	-6.07717E+001	-6.12146E+001	-6.08154E+001	-6.08154E+001	-6.09214E+001	-6.09464E+001	-6.07967E+001	-6.07780E+001
3.41700E+000	-6.10275E+001	-6.07281E+001	-6.06906E+001	-6.08902E+001	-6.08528E+001	-6.08653E+001	-6.08403E+001	-6.11522E+001	-6.14080E+001	-6.14828E+001	-6.07156E+001	-6.12770E+001	-6.07904E+001	-6.08029E+001	-6.09152E+001	-6.09713E+001	-6.08216E+001	-6.07281E+001
3.46800E+000	-6.10337E+001	-6.06345E+001	-6.06844E+001	-6.09152E+001	-6.09089E+001	-6.08590E+001	-6.08653E+001	-6.11959E+001	-6.13830E+001	-6.14454E+001	-6.07780E+001	-6.12957E+001	-6.07468E+001	-6.07967E+001	-6.08840E+001	-6.09152E+001	-6.08528E+001	-6.07405E+001
3.51900E+000	-6.10150E+001	-6.05971E+001	-6.07468E+001	-6.08528E+001	-6.08590E+001	-6.08778E+001	-6.08902E+001	-6.11896E+001	-6.14267E+001	-6.14641E+001	-6.07842E+001	-6.12582E+001	-6.07717E+001	-6.07780E+001	-6.09027E+001	-6.09027E+001	-6.08154E+001	-6.08341E+001
3.57000E+000	-6.10212E+001	-6.06220E+001	-6.07530E+001	-6.08154E+001	-6.08216E+001	-6.09089E+001	-6.09027E+001	-6.11709E+001	-6.14142E+001	-6.14391E+001	-6.07655E+001	-6.11834E+001	-6.08403E+001	-6.07655E+001	-6.09713E+001	-6.08840E+001	-6.08403E+001	-6.08715E+001
3.62100E+000	-6.10150E+001	-6.06532E+001	-6.07281E+001	-6.07717E+001	-6.07967E+001	-6.08778E+001	-6.08778E+001	-6.12582E+001	-6.13768E+001	-6.14017E+001	-6.08029E+001	-6.11959E+001	-6.08902E+001	-6.07468E+001	-6.09963E+001	-6.08715E+001	-6.08715E+001	-6.08653E+001
3.67200E+000	-6.09713E+001	-6.06407E+001	-6.07717E+001	-6.07405E+001	-6.08216E+001	-6.09089E+001	-6.08279E+001	-6.12707E+001	-6.13456E+001	-6.13830E+001	-6.08341E+001	-6.11896E+001	-6.08778E+001	-6.07530E+001	-6.09776E+001	-6.08528E+001	-6.09089E+001	-6.08466E+001
3.72300E+000	-6.09838E+001	-6.06906E+001	-6.07967E+001	-6.07343E+001	-6.08154E+001	-6.09277E+001	-6.08216E+001	-6.12395E+001	-6.14017E+001	-6.14142E+001	-6.08154E+001	-6.11085E+001	-6.08653E+001	-6.07655E+001	-6.10212E+001	-6.08965E+001	-6.08778E+001	-6.08715E+001
3.77400E+000	-6.09838E+001	-6.07156E+001	-6.07780E+001	-6.07530E+001	-6.08091E+001	-6.09152E+001	-6.08466E+001	-6.12208E+001	-6.14142E+001	-6.14329E+001	-6.08154E+001	-6.11023E+001	-6.08466E+001	-6.07842E+001	-6.10711E+001	-6.09339E+001	-6.09027E+001	-6.08528E+001
3.82500E+000	-6.09464E+001	-6.07031E+001	-6.07156E+001	-6.08216E+001	-6.08341E+001	-6.09214E+001	-6.08528E+001	-6.12208E+001	-6.13456E+001	-6.13892E+001	-6.08902E+001	-6.11397E+001	-6.07904E+001	-6.07405E+001	-6.10649E+001	-6.08590E+001	-6.09089E+001	-6.07904E+001
3.87600E+000	-6.09339E+001	-6.06657E+001	-6.07343E+001	-6.08403E+001	-6.08840E+001	-6.09651E+001	-6.08029E+001	-6.11896E+001	-6.13081E+001	-6.14267E+001	-6.08715E+001	-6.11397E+001	-6.08029E+001	-6.07780E+001	-6.09900E+001	-6.08840E+001	-6.08528E+001	-6.07717E+001
3.92700E+000	-6.10025E+001	-6.07281E+001	-6.07530E+001	-6.08279E+001	-6.08466E+001	-6.09526E+001	-6.08590E+001	-6.11647E+001	-6.13393E+001	-6.14766E+001	-6.08466E+001	-6.10711E+001	-6.08154E+001	-6.08216E+001	-6.10399E+001	-6.09277E+001	-6.07780E+001	-6.08279E+001
3.97800E+000	-6.10524E+001	-6.07031E+001	-6.07156E+001	-6.08965E+001	-6.08279E+001	-6.08840E+001	-6.08528E+001	-6.11709E+001	-6.13456E+001	-6.14828E+001	-6.08341E+001	-6.11273E+001	-6.07592E+001	-6.08528E+001	-6.10586E+001	-6.08902E+001	-6.07655E+001	-6.07780E+001
4.02900E+000	-6.10898E+001	-6.06657E+001	-6.07530E+001	-6.09588E+001	-6.08653E+001	-6.08653E+001	-6.08279E+001	-6.11772E+001	-6.12957E+001	-6.14766E+001	-6.07842E+001	-6.11335E+001	-6.07842E+001	-6.08466E+001	-6.10586E+001	-6.08466E+001	-6.08154E+001	-6.07156E+001
4.08000E+000	-6.10774E+001	-6.06283E+001	-6.07967E+001	-6.09713E+001	-6.08965E+001	-6.08653E+001	-6.08778E+001	-6.11834E+001	-6.13019E+001	-6.15140E+001	-6.07717E+001	-6.11085E+001	-6.08403E+001	-6.08840E+001	-6.09713E+001	-6.08590E+001	-6.08029E+001	-6.07655E+001
4.13100E+000	-6.11273E+001	-6.06407E+001	-6.08279E+001	-6.09713E+001	-6.08590E+001	-6.08653E+001	-6.09089E+001	-6.11522E+001	-6.13768E+001	-6.15826E+001	-6.07156E+001	-6.10961E+001	-6.08902E+001	-6.09588E+001	-6.09838E+001	-6.08778E+001	-6.07031E+001	-6.08466E+001
4.18200E+000	-6.11085E+001	-6.05908E+001	-6.07904E+001	-6.10524E+001	-6.08528E+001	-6.08466E+001	-6.09214E+001	-6.12271E+001	-6.13331E+001	-6.15639E+001	-6.07468E+001	-6.11148E+001	-6.09152E+001	-6.09588E+001	-6.09963E+001	-6.08653E+001	-6.06844E+001	-6.08341E+001
4.23300E+000	-6.10399E+001	-6.05659E+001	-6.08403E+001	-6.10399E+001	-6.08965E+001	-6.09089E+001	-6.08840E+001	-6.12333E+001	-6.12832E+001	-6.15078E+001	-6.08029E+001	-6.11460E+001	-6.09152E+001	-6.09214E+001	-6.09401E+001	-6.09089E+001	-6.07093E+001	-6.08466E+001
4.28400E+000	-6.10150E+001	-6.05846E+001	-6.08528E+001	-6.10275E+001	-6.09027E+001	-6.09214E+001	-6.08590E+001	-6.11772E+001	-6.12957E+001	-6.15265E+001	-6.07405E+001	-6.11210E+001	-6.09277E+001	-6.09277E+001	-6.08715E+001	-6.09401E+001	-6.06906E+001	-6.08653E+001
4.33500E+000	-6.10212E+001	-6.06158E+001	-6.08279E+001	-6.10087E+001	-6.08528E+001	-6.09027E+001	-6.08653E+001	-6.11647E+001	-6.13518E+001	-6.14890E+001	-6.07093E+001	-6.11085E+001	-6.09464E+001	-6.09027E+001	-6.08778E+001	-6.09588E+001	-6.07468E+001	-6.09027E+001
4.38600E+000	-6.09963E+001	-6.06158E+001	-6.07031E+001	-6.09588E+001	-6.08154E+001	-6.08840E+001	-6.08715E+001	-6.12146E+001	-6.13456E+001	-6.13643E+001	-6.07405E+001	-6.10711E+001	-6.08778E+001	-6.08965E+001	-6.08653E+001	-6.09339E+001	-6.07904E+001	-6.08778E+001
4.43700E+000	-6.09339E+001	-6.05846E+001	-6.07218E+001	-6.09713E+001	-6.08590E+001	-6.09401E+001	-6.08528E+001	-6.12146E+001	-6.13393E+001	-6.13081E+001	-6.07967E+001	-6.10275E+001	-6.08528E+001	-6.08403E+001	-6.08216E+001	-6.09464E+001	-6.07780E+001	-6.08403E+001
4.48800E+000	-6.09963E+001	-6.06407E+001	-6.07530E+001	-6.08965E+001	-6.08528E+001	-6.09339E+001	-6.08216E+001	-6.11647E+001	-6.13768E+001	-6.13393E+001	-6.07780E+001	-6.09963E+001	-6.08653E+001	-6.08279E+001	-6.08403E+001	-6.10212E+001	-6.07655E+001	-6.08653E+001
4.53900E+000	-6.10399E+001	-6.05908E+001	-6.07218E+001	-6.08778E+001	-6.07967E+001	-6.08965E+001	-6.08279E+001	-6.11896E+001	-6.14204E+001	-6.13331E+001	-6.07717E+001	-6.10524E+001	-6.08403E+001	-6.08154E+001	-6.08466E+001	-6.09963E+001	-6.07780E+001	-6.08840E+001
4.59000E+000	-6.09900E+001	-6.05285E+001	-6.07405E+001	-6.09214E+001	-6.07780E+001	-6.08778E+001	-6.07780E+001	-6.11772E+001	-6.14267E+001	-6.13393E+001	-6.07780E+001	-6.11085E+001	-6.07717E+001	-6.07655E+001	-6.08653E+001	-6.09277E+001	-6.07842E+001	-6.07780E+001
4.64100E+000	-6.09776E+001	-6.05409E+001	-6.07967E+001	-6.08590E+001	-6.07967E+001	-6.08965E+001	-6.08154E+001	-6.12146E+001	-6.13955E+001	-6.13892E+001	-6.07405E+001	-6.10649E+001	-6.07904E+001	-6.07655E+001	-6.08590E+001	-6.09651E+001	-6.07405E+001	-6.07655E+001
4.69200E+000	-6.10150E+001	-6.06220E+001	-6.08279E+001	-6.08091E+001	-6.08029E+001	-6.09214E+001	-6.08653E+001	-6.11709E+001	-6.14017E+001	-6.14454E+001	-6.07093E+001	-6.10337E+001	-6.08091E+001	-6.08279E+001	-6.08902E+001	-6.09900E+001	-6.06844E+001	-6.07468E+001
4.74300E+000	-6.10275E+001	-6.06657E+001	-6.07842E+001	-6.08528E+001	-6.08840E+001	-6.09027E+001	-6.08902E+001	-6.11896E+001	-6.13643E+001	-6.14267E+001	-6.06782E+001	-6.10649E+001	-6.08154E+001	-6.08528E+001	-6.08715E+001	-6.09401E+001	-6.06594E+001	-6.07343E+001
